,return,trgt,trade,side,first_touch
2011-08-24 14:34:44.605,0.012679991403395041,0.012520503760522002,1,1.0,2011-08-25 13:10:53.676
2011-08-24 16:02:35.705,0.011233527759775042,0.011173073901528814,0,1.0,2011-08-24 19:21:09.655
2011-08-24 17:20:07.980,0.012244897959183598,0.010967020151025514,1,1.0,2011-08-25 13:10:53.676
2011-08-24 19:21:09.655,0.011963255714591003,0.010057866226390929,1,1.0,2011-08-25 13:15:42.221
2011-08-25 13:10:53.676,-0.017614601018675624,0.0084217047995682,0,1.0,2011-08-25 14:50:55.646
2011-08-25 13:32:18.044,-0.0178985049484105,0.00811789932733503,0,1.0,2011-08-25 14:22:30.001
2011-08-25 13:51:35.532,-0.01592694839668707,0.007633269921736086,0,1.0,2011-08-25 14:46:50.804
2011-08-25 14:02:39.248,-0.019025224454895184,0.008704944895369335,0,1.0,2011-08-26 12:57:22.686
2011-08-25 14:22:30.001,-0.02315608919382517,0.010278312401642177,0,1.0,2011-08-26 14:02:35.613
2011-08-25 14:46:50.804,0.004315925766076978,0.011340473517458698,0,1.0,2011-08-26 14:49:14.196
2011-08-25 15:03:55.277,-0.023620356452652036,0.01162568661754672,0,1.0,2011-08-26 14:05:11.339
2011-08-25 16:33:42.672,0.01400131262305826,0.0107019214355735,1,-1.0,2011-08-26 14:00:33.327
2011-08-25 17:29:28.651,0.013074743952930623,0.010431475189971479,1,-1.0,2011-08-26 12:57:22.686
2011-08-25 19:38:26.197,0.012907460074382149,0.010661729038411602,1,-1.0,2011-08-26 14:00:33.327
2011-08-26 00:44:45.205,0.01547178034430119,0.011988086471756287,1,-1.0,2011-08-26 12:57:22.686
2011-08-26 11:45:16.038,0.013608428446005849,0.012294566783634709,1,-1.0,2011-08-26 14:02:35.613
2011-08-26 12:57:22.686,-0.02610356536502534,0.012858738076783345,0,-1.0,2011-08-26 16:10:21.396
2011-08-26 14:00:33.327,-0.029923599320882843,0.015222786269739502,0,-1.0,2011-08-26 16:10:21.396
2011-08-26 14:08:05.158,-0.032580919931856966,0.015813750030937858,0,-1.0,2011-08-26 16:05:17.556
2011-08-26 14:20:57.763,-0.03496945439224741,0.01575824703999881,0,-1.0,2011-08-29 04:08:26.901
2011-08-26 14:26:57.917,-0.02591110174847233,0.015169511540065371,0,-1.0,2011-08-29 04:08:26.901
2011-08-26 14:36:38.428,-0.03159890457130832,0.014575466098597766,0,-1.0,2011-08-29 04:08:26.901
2011-08-26 14:46:25.787,-0.021908573836107226,0.014165298052133363,0,-1.0,2011-08-29 04:08:26.901
2011-08-26 15:00:39.830,-0.025279123657045988,0.013971480139024923,0,-1.0,2011-08-29 04:08:26.901
2011-08-26 15:14:21.275,-0.016642089740888988,0.0138603804889911,0,-1.0,2011-08-29 04:08:26.901
2011-08-26 16:05:17.556,0.010860306643951878,0.013552754298652806,0,1.0,2011-08-29 04:08:26.901
2011-08-26 18:27:34.432,0.013233724653148426,0.014719421218705677,0,1.0,2011-08-29 04:08:26.901
2011-08-26 20:14:39.591,0.009355730384860816,0.014135082173777326,0,1.0,2011-08-29 04:08:26.901
2011-08-29 04:08:26.901,0.014114177375184278,0.013916195430444929,1,1.0,2011-08-29 18:12:52.820
2011-08-29 13:40:34.262,0.01005025125628145,0.013158537492123248,0,1.0,2011-08-30 13:46:58.032
2011-08-29 17:15:02.313,0.0024937655860357566,0.012229172276882921,0,1.0,2011-08-30 17:21:46.955
2011-08-29 19:59:30.060,0.0024829298572319747,0.012271752760056086,0,1.0,2011-08-30 19:59:50.599
2011-08-30 09:26:13.988,0.013761467889908063,0.011784195677497536,1,1.0,2011-08-30 19:34:23.960
2011-08-30 13:46:58.032,0.01119402985074558,0.010942692150619994,1,1.0,2011-08-31 13:09:52.183
2011-08-30 14:01:01.525,0.011892343000208916,0.01096216993563742,1,1.0,2011-08-30 15:41:55.663
2011-08-30 15:13:21.359,0.01204819277108471,0.010805853846116879,1,1.0,2011-08-30 19:42:07.685
2011-08-30 15:38:01.718,0.011150113565972175,0.010195491279798238,1,1.0,2011-08-31 13:45:22.174
2011-08-30 16:46:21.130,0.009551495016611122,0.009380973367617158,1,1.0,2011-08-30 19:34:23.960
2011-08-30 18:15:00.223,0.009506096300888611,0.008910197948967606,1,1.0,2011-08-31 13:42:12.982
2011-08-30 19:42:07.685,0.008210180623973384,0.007955075549631015,1,1.0,2011-08-31 14:14:08.520
2011-08-30 20:01:51.706,0.008476328302666314,0.007581384413471602,1,1.0,2011-08-31 13:09:52.183
2011-08-31 09:07:25.271,0.007401315789473006,0.007336913887865133,1,1.0,2011-08-31 13:50:08.630
2011-08-31 13:45:22.174,-0.008985092914029491,0.007400138831034747,0,1.0,2011-09-01 13:50:38.521
2011-08-31 15:19:44.485,-0.003276003276003525,0.008559613920066395,0,1.0,2011-09-01 15:24:46.687
2011-08-31 18:37:56.201,0.009678747940692123,0.007309951406904314,1,1.0,2011-09-01 14:00:30.038
2011-08-31 19:18:49.483,0.0008283288465518179,0.00830671737615404,0,-1.0,2011-09-01 19:29:37.443
2011-08-31 19:42:13.898,0.008706467661690809,0.00859005429784649,1,-1.0,2011-09-01 18:08:28.429
2011-09-01 09:13:14.311,0.011071652391894116,0.007666586188889406,1,-1.0,2011-09-02 06:41:02.306
2011-09-01 13:08:45.280,0.009324492333195877,0.007692582493353959,1,-1.0,2011-09-01 18:00:06.555
2011-09-01 14:00:30.038,0.009470866790199706,0.008513166093842076,1,-1.0,2011-09-01 15:13:42.556
2011-09-01 14:15:02.734,-0.01885632301701179,0.00810960571139728,0,1.0,2011-09-02 06:41:02.306
2011-09-01 15:13:42.556,-0.01852995676343494,0.008088333974966005,0,1.0,2011-09-02 09:57:47.221
2011-09-01 17:38:23.289,-0.015692752426182288,0.007449145386281743,0,1.0,2011-09-02 09:57:47.221
2011-09-02 06:41:02.306,0.011409254172829453,0.007648904452667393,1,-1.0,2011-09-02 12:30:35.193
2011-09-02 12:30:35.193,0.00938366389421974,0.008874027623589508,1,-1.0,2011-09-02 18:36:23.728
2011-09-02 13:39:52.465,0.01226333907056798,0.012515807471248936,0,-1.0,2011-09-05 05:58:30.676
2011-09-02 14:11:12.568,0.018717728055077654,0.01396923685951538,1,-1.0,2011-09-05 05:58:30.676
2011-09-02 14:47:36.601,0.011617900172117723,0.014364296034939822,0,-1.0,2011-09-05 05:58:30.676
2011-09-02 15:13:14.484,0.018072289156626953,0.014138695684159507,1,-1.0,2011-09-05 05:58:30.676
2011-09-02 18:12:25.089,0.00925129087779708,0.012721580009057905,0,-1.0,2011-09-05 05:58:30.676
2011-09-05 05:58:30.676,0.017735931683818817,0.011015662153494489,1,-1.0,2011-09-05 14:12:23.480
2011-09-05 10:33:42.802,0.010282213957558906,0.011060749185510012,0,-1.0,2011-09-06 11:56:45.677
2011-09-05 14:12:23.480,-0.0015303891561004868,0.0106943933931673,0,-1.0,2011-09-06 14:15:28.651
2011-09-06 07:07:37.112,-0.02337938363443126,0.010301206675643413,0,-1.0,2011-09-07 06:49:33.590
2011-09-06 11:56:45.677,-0.02224598930481314,0.010576508709532476,0,-1.0,2011-09-07 01:02:13.375
2011-09-06 13:56:20.954,-0.025079702444207874,0.01031710627081497,0,-1.0,2011-09-07 06:49:33.590
2011-09-06 14:21:59.281,-0.02203208556149794,0.01117917800425078,0,-1.0,2011-09-07 01:02:13.375
2011-09-06 15:16:31.640,-0.024229543039319124,0.011742134487650756,0,-1.0,2011-09-07 06:49:33.590
2011-09-06 17:22:35.020,-0.023068783068783016,0.011551955563127561,0,-1.0,2011-09-07 13:18:01.942
2011-09-06 18:23:42.508,-0.0245643501994538,0.012139129227159554,0,-1.0,2011-09-07 16:39:37.945
2011-09-06 19:10:41.262,0.013440277476696627,0.01206409381207525,1,1.0,2011-09-07 01:02:13.375
2011-09-06 19:52:00.471,0.012473118279570095,0.0118429381495256,1,1.0,2011-09-07 08:36:06.996
2011-09-07 06:49:33.590,0.013390010626993298,0.013346204628497308,0,1.0,2011-09-07 17:32:27.834
2011-09-07 13:18:01.942,0.015661375661375487,0.015063135494334232,1,1.0,2011-09-07 22:00:00.035
2011-09-07 15:13:07.126,0.012218243100905912,0.017893657138775845,0,1.0,2011-09-08 15:13:13.599
2011-09-07 18:10:33.815,-0.007328308207705914,0.016159955147710552,0,1.0,2011-09-08 18:30:46.745
2011-09-08 12:41:21.929,-0.014303744215397374,0.01294368089076891,0,1.0,2011-09-09 13:03:56.566
2011-09-08 13:41:26.533,-0.025705329153604906,0.012852060750773083,0,1.0,2011-09-09 13:29:55.599
2011-09-08 14:00:52.846,-0.019768664563617144,0.013061745002011297,0,1.0,2011-09-09 14:04:12.266
2011-09-08 14:28:03.054,-0.02695924764890323,0.012968721921842738,0,1.0,2011-09-09 13:34:20.611
2011-09-08 17:32:46.655,-0.02769037130270602,0.012600064106980283,0,1.0,2011-09-09 13:42:35.146
2011-09-08 19:05:50.232,-0.031051964512040398,0.01446174387900483,0,1.0,2011-09-09 16:09:54.800
2011-09-09 00:11:39.245,0.017259978425027356,0.016043360893969464,1,-1.0,2011-09-09 13:42:35.146
2011-09-09 13:03:56.566,0.018695652173913002,0.017422332631501534,1,-1.0,2011-09-09 15:49:09.731
2011-09-09 13:34:20.611,0.018818380743982566,0.01828109782068138,1,-1.0,2011-09-09 19:03:01.425
2011-09-09 14:27:49.454,0.02324561403508718,0.02067032524128791,1,-1.0,2011-09-11 22:04:37.018
2011-09-09 15:20:03.015,0.017982456140350545,0.021468151598741037,0,-1.0,2011-09-11 22:04:37.018
2011-09-09 15:42:47.355,0.010745614035087003,0.022569351455120196,0,-1.0,2011-09-11 22:04:37.018
2011-09-09 16:36:57.035,0.004166666666666652,0.023421123243134417,0,-1.0,2011-09-11 22:04:37.018
2011-09-09 17:13:17.663,0.011184210526315796,0.023256110895105535,0,-1.0,2011-09-11 22:04:37.018
2011-09-09 18:32:55.408,0.0035087719298241282,0.02238311470927832,0,-1.0,2011-09-11 22:04:37.018
2011-09-09 19:48:40.013,0.008771929824561209,0.020473086310903558,0,-1.0,2011-09-11 22:04:37.018
2011-09-11 22:04:37.018,-0.017876373034675153,0.01897902269820163,0,-1.0,2011-09-13 04:38:16.152
2011-09-12 07:43:06.624,-0.013295553618135059,0.01853626341708857,0,-1.0,2011-09-13 08:02:38.649
2011-09-12 13:02:58.900,-0.020064724919093724,0.017094381562757787,0,-1.0,2011-09-13 13:29:52.811
2011-09-12 13:55:31.780,-0.015900300816501844,0.016139313766215028,0,-1.0,2011-09-13 13:59:39.368
2011-09-12 14:36:01.265,-0.01915626345243271,0.015659939388874902,0,-1.0,2011-09-13 14:43:24.373
2011-09-12 16:50:39.160,-0.026360908701242636,0.013498648229163059,0,-1.0,2011-09-13 14:08:27.726
2011-09-12 18:14:30.921,-0.023979261179520317,0.012254808714250462,0,-1.0,2011-09-12 20:14:00.105
2011-09-12 18:35:59.408,-0.023789112730390194,0.011813733722054704,0,-1.0,2011-09-13 14:08:27.726
2011-09-12 19:44:01.918,-0.01734475374732347,0.01056870124494362,0,-1.0,2011-09-13 19:45:34.727
2011-09-12 19:59:31.271,0.011683254002595733,0.01111734045011657,1,1.0,2011-09-13 18:38:06.329
2011-09-13 08:02:38.649,0.014385353095030418,0.013289876767365365,1,1.0,2011-09-13 13:59:39.368
2011-09-13 11:33:15.844,0.017965367965367962,0.01464866698605695,1,1.0,2011-09-14 11:06:53.337
2011-09-13 12:20:36.594,0.016114982578397496,0.015034311804744722,1,1.0,2011-09-13 14:08:27.726
2011-09-13 12:57:48.220,0.017745076823197925,0.015467843611708337,1,1.0,2011-09-14 11:06:53.337
2011-09-13 13:40:47.342,0.020837855437377595,0.01554141760967381,1,1.0,2011-09-14 11:06:53.337
2011-09-13 13:51:04.310,0.007543103448276023,0.015452133105292302,0,1.0,2011-09-14 13:54:15.652
2011-09-13 14:35:10.145,0.0019400732916579067,0.014591416584925286,0,1.0,2011-09-14 14:39:04.727
2011-09-13 16:03:28.855,0.0181857544923143,0.013318382058436915,1,1.0,2011-09-14 11:06:53.337
2011-09-13 17:02:03.303,0.01161290322580677,0.013101921689259478,0,1.0,2011-09-14 17:19:00.362
2011-09-13 19:18:03.211,0.013796076740677066,0.013174365399547548,1,1.0,2011-09-14 11:06:53.337
2011-09-13 19:45:34.727,0.013062098501070762,0.012476779612160014,1,1.0,2011-09-14 18:06:30.881
2011-09-14 05:28:36.630,0.012812160694896768,0.012553305110115416,1,1.0,2011-09-14 10:08:45.191
2011-09-14 07:31:25.682,0.01488994389296483,0.012472013974884056,1,1.0,2011-09-14 11:06:53.337
2011-09-14 10:08:45.191,0.014365351629503031,0.012025427332516998,1,1.0,2011-09-14 18:06:30.881
2011-09-14 11:06:53.337,0.012545183925154024,0.01200031241718737,1,1.0,2011-09-14 19:14:44.745
2011-09-14 13:54:15.652,0.011978609625668435,0.010746924806685638,1,1.0,2011-09-14 18:06:30.881
2011-09-14 14:20:19.146,0.013362068965517615,0.011499595305602125,1,1.0,2011-09-14 16:44:15.187
2011-09-14 15:06:21.231,0.013713306192415065,0.011158518170686785,1,1.0,2011-09-14 18:06:30.881
2011-09-14 16:44:15.187,0.01105912377711582,0.009962180362358512,1,1.0,2011-09-14 19:04:14.846
2011-09-14 18:06:30.881,0.010991333756076749,0.008953333860491417,1,1.0,2011-09-14 19:32:48.220
2011-09-14 19:14:44.745,0.0092398152036961,0.008897269201054272,1,1.0,2011-09-15 18:56:44.800
2011-09-14 19:49:29.933,0.01034846884899654,0.009526736611426063,1,1.0,2011-09-15 13:19:44.146
2011-09-15 09:49:04.803,0.009682172174279247,0.00856062247813877,1,1.0,2011-09-15 18:10:36.672
2011-09-15 13:19:44.146,0.008570234113712827,0.007703341403461288,1,1.0,2011-09-16 13:23:29.272
2011-09-15 14:07:14.588,0.007727652464494916,0.007351533136120327,1,1.0,2011-09-16 13:23:29.272
2011-09-15 14:30:53.338,0.007574163686092872,0.007375355511300275,1,1.0,2011-09-15 17:07:42.829
2011-09-19 13:47:27.350,-0.009810060530160536,0.014176230292629398,0,-1.0,2011-09-20 13:49:17.751
2011-09-19 15:47:43.214,-0.016082474226804533,0.015721352679839186,0,-1.0,2011-09-20 15:51:30.257
2011-09-19 17:13:53.101,-0.021864686468646366,0.01510015692110795,0,-1.0,2011-09-20 17:26:48.829
2011-09-19 18:51:42.321,-0.01097081349617024,0.014240384016843183,0,-1.0,2011-09-20 18:54:55.018
2011-09-19 19:23:40.255,0.0,0.013271197561089187,0,-1.0,2011-09-20 19:27:03.268
2011-09-20 01:42:37.298,0.01152315105803492,0.011278203961426448,1,1.0,2011-09-20 10:24:01.590
2011-09-20 08:02:28.684,0.011669097728693734,0.011620541262750734,0,1.0,2011-09-20 15:10:12.427
2011-09-20 10:24:01.590,-0.011391880695940437,0.012687802161910847,0,1.0,2011-09-21 11:48:42.739
2011-09-20 13:37:03.551,-0.003541666666666554,0.01345793584493026,0,1.0,2011-09-21 13:44:50.478
2011-09-20 14:28:06.692,-0.009130525005187629,0.013995287243696293,0,1.0,2011-09-21 14:29:29.218
2011-09-20 15:04:25.076,-0.018759018759019197,0.015142013519191514,0,1.0,2011-09-21 15:06:27.413
2011-09-20 19:07:49.789,-0.01724137931034453,0.01373034977449518,0,1.0,2011-09-21 19:08:52.334
2011-09-20 19:59:58.082,-0.025705329153604906,0.012814608229874914,0,1.0,2011-09-21 19:54:52.455
2011-09-21 12:25:41.927,0.01447116407746285,0.012458805039386539,1,-1.0,2011-09-21 19:34:52.566
2011-09-21 13:36:43.823,0.014373282604100313,0.012257107872495558,1,-1.0,2011-09-21 18:25:49.804
2011-09-21 14:38:10.687,0.013407107895296422,0.011463146030030314,1,-1.0,2011-09-21 19:34:52.566
2011-09-21 18:25:49.804,0.014147909967845873,0.013410537385185776,1,-1.0,2011-09-21 19:50:54.054
2011-09-21 18:36:22.384,0.014825956166737653,0.013463237934724892,1,-1.0,2011-09-21 19:57:44.556
2011-09-21 19:14:19.022,0.013678136353921122,0.012879209575927239,1,-1.0,2011-09-21 19:42:30.100
2011-09-21 19:34:52.566,0.012497306614953851,0.012295528922494903,1,-1.0,2011-09-21 19:59:35.070
2011-09-21 19:50:54.054,0.01523394994559335,0.012098106372131741,1,-1.0,2011-09-22 03:54:57.367
2011-09-21 20:00:06.919,0.015556529360210014,0.012362218918901524,1,-1.0,2011-09-22 07:52:48.383
2011-09-22 03:54:57.367,0.019299023957408457,0.013145681306825365,1,-1.0,2011-09-22 10:59:39.790
2011-09-22 07:52:48.383,0.017614269788183146,0.014568998048503633,1,-1.0,2011-09-22 12:54:02.776
2011-09-22 10:29:38.960,0.01978417266187016,0.017071181957193923,1,-1.0,2011-09-22 18:02:10.490
2011-09-22 10:59:39.790,0.015315315315315603,0.01813042972530128,0,-1.0,2011-09-23 11:38:12.459
2011-09-22 12:54:02.776,0.0074123989218326525,0.019919418317782184,0,-1.0,2011-09-23 13:01:29.218
2011-09-22 13:39:39.989,0.023076923076923217,0.020684805348879603,1,-1.0,2011-09-23 12:03:37.240
2011-09-22 13:51:15.392,-0.003992015968064422,0.02098854263694483,0,-1.0,2011-09-23 13:56:03.671
2011-09-22 14:10:14.171,0.02262443438913997,0.02108900994825119,1,-1.0,2011-09-23 12:03:37.240
2011-09-22 15:04:02.426,0.01968325791855241,0.017993530626165335,1,-1.0,2011-09-23 12:03:37.240
2011-09-22 16:17:38.745,-0.007985803016859139,0.0161849161138658,0,-1.0,2011-09-23 16:28:48.125
2011-09-22 16:53:00.520,0.017828932520875584,0.015352522870891838,1,-1.0,2011-09-22 19:24:04.440
2011-09-22 17:20:37.355,-0.006651884700665689,0.014899436928772184,0,-1.0,2011-09-23 17:31:51.188
2011-09-22 18:02:10.490,-0.015493581230633158,0.014245336212364571,0,-1.0,2011-09-23 18:14:52.972
2011-09-22 18:22:45.560,-0.00621255824273359,0.013875067736228472,0,-1.0,2011-09-23 18:31:26.370
2011-09-22 19:03:12.293,-0.010886469673405452,0.01213848029207323,0,-1.0,2011-09-23 19:08:31.853
2011-09-22 19:24:04.440,-0.02357866901718808,0.011754769732535546,0,-1.0,2011-09-23 03:39:47.219
2011-09-22 19:32:42.146,-0.013492590134926097,0.01137266596941624,0,-1.0,2011-09-23 19:35:30.937
2011-09-22 19:49:22.120,0.013963963963963932,0.011199080952785836,1,-1.0,2011-09-23 11:38:12.459
2011-09-23 03:39:47.219,0.017032720753026087,0.014179321259101861,1,-1.0,2011-09-23 10:59:23.177
2011-09-23 09:32:10.599,0.011501880115018182,0.018378237965598128,0,1.0,2011-09-25 22:37:01.708
2011-09-23 10:28:14.346,0.021899441340782033,0.018773542099989795,1,1.0,2011-09-25 22:37:01.708
2011-09-23 11:38:12.459,0.02094594594594623,0.019297629155978976,1,1.0,2011-09-23 15:25:00.710
2011-09-23 13:01:29.218,0.027178796046720244,0.019785611795072433,1,1.0,2011-09-25 22:37:01.708
2011-09-23 13:38:09.205,0.0198483496877786,0.021376666460413127,0,1.0,2011-09-25 22:37:01.708
2011-09-23 13:56:03.671,0.014193834553115625,0.022302680406883747,0,1.0,2011-09-25 22:37:01.708
2011-09-23 14:08:15.091,0.020531131443874084,0.022648449078422665,0,1.0,2011-09-25 22:37:01.708
2011-09-23 14:38:18.169,-0.017275311611633426,0.021643214656730386,0,-1.0,2011-09-25 22:37:01.708
2011-09-23 15:10:19.138,0.010607734806629354,0.021539696168438687,0,1.0,2011-09-25 22:37:01.708
2011-09-23 15:50:16.947,0.015545192094159388,0.02178441972410266,0,1.0,2011-09-25 22:37:01.708
2011-09-23 17:45:21.818,0.00971516891145896,0.020916629740866027,0,1.0,2011-09-25 22:37:01.708
2011-09-23 18:51:40.401,0.018258739701625615,0.02066114589415042,0,1.0,2011-09-25 22:37:01.708
2011-09-23 19:35:30.937,0.011501880115018182,0.020625964363626785,0,1.0,2011-09-25 22:37:01.708
2011-09-25 22:37:01.708,0.012245790509512577,0.019089901337066877,0,1.0,2011-09-27 00:49:56.685
2011-09-26 01:12:55.304,0.020511689457433313,0.018777394230843944,1,1.0,2011-09-26 19:56:01.569
2011-09-26 06:01:15.446,0.019607843137255054,0.018412138615907927,1,1.0,2011-09-26 11:06:19.513
2011-09-26 08:51:59.436,0.018041804180418675,0.017465773859503157,1,1.0,2011-09-26 19:56:01.569
2011-09-26 11:06:19.513,0.019230769230769162,0.017229668968704294,1,1.0,2011-09-27 06:30:20.149
2011-09-26 13:32:17.017,0.021686746987951366,0.016803519286733296,1,1.0,2011-09-27 06:30:20.149
2011-09-26 14:00:46.301,0.01832634135570732,0.015687902593867813,1,1.0,2011-09-26 19:45:28.924
2011-09-26 14:15:20.671,0.015555555555554879,0.015099000641661335,1,1.0,2011-09-26 15:41:17.090
2011-09-26 14:54:33.572,0.015452538631346657,0.0136981485137273,1,1.0,2011-09-26 19:37:56.144
2011-09-26 15:41:17.090,0.013566739606126976,0.012763580459247843,1,1.0,2011-09-26 20:09:46.146
2011-09-26 17:12:57.183,0.011910013233348504,0.011730509704561963,1,1.0,2011-09-26 19:01:53.557
2011-09-26 18:02:11.643,0.011181758386318519,0.011128707979993258,0,1.0,2011-09-26 19:45:28.924
2011-09-26 19:01:53.557,0.016564952048822468,0.010714802543304862,1,1.0,2011-09-27 06:30:20.149
2011-09-26 19:51:40.761,0.015371292487551313,0.01126521481457627,1,1.0,2011-09-27 10:26:26.979
2011-09-27 06:30:20.149,0.01393653516295057,0.01288538788832789,1,1.0,2011-09-27 13:51:16.184
2011-09-27 10:26:26.979,0.014498933901919031,0.013636957356144378,1,1.0,2011-09-27 18:12:42.282
2011-09-27 13:13:50.557,-0.006779661016949157,0.013633938495336227,0,1.0,2011-09-28 13:26:16.369
2011-09-27 14:57:48.000,-0.01645916860097052,0.017300698615793763,0,1.0,2011-09-28 15:02:46.694
2011-09-27 18:12:42.282,-0.030474989491382942,0.014764149647582426,0,1.0,2011-09-28 18:03:55.296
2011-09-27 19:05:11.697,-0.01650095197799939,0.014035345522041687,0,1.0,2011-09-28 19:12:33.060
2011-09-27 19:28:34.652,-0.01576480613549236,0.01336879191227435,0,1.0,2011-09-28 19:32:11.198
2011-09-27 19:52:10.169,-0.017807337481227203,0.013924181153996608,0,1.0,2011-09-28 19:53:34.216
2011-09-28 01:35:26.380,0.01594582787243315,0.01502357951617766,1,-1.0,2011-09-28 19:53:34.216
2011-09-28 07:50:22.299,0.01669195751138086,0.01567316444706988,1,-1.0,2011-09-28 18:03:55.296
2011-09-28 14:17:09.047,0.021169794849411616,0.018300630111468444,1,-1.0,2011-09-28 19:48:51.775
2011-09-28 15:39:13.572,0.023134002618943716,0.019995267944463727,1,-1.0,2011-09-28 19:48:51.775
2011-09-28 17:17:56.348,0.008003460956089059,0.019371796451380142,0,-1.0,2011-09-29 17:26:56.172
2011-09-28 17:55:04.737,0.013146362839614678,0.019839123619263044,0,-1.0,2011-09-29 18:05:17.576
2011-09-28 19:12:33.060,0.021309314586994477,0.020225712421677654,1,-1.0,2011-09-29 18:11:50.431
2011-09-28 19:32:11.198,0.008513425016371645,0.01975835308185437,0,-1.0,2011-09-29 19:33:21.995
2011-09-28 19:48:51.775,-0.00499457111835,0.01914204148696078,0,-1.0,2011-09-29 19:52:50.390
2011-09-29 05:38:19.650,0.018955256777606122,0.01760605729323771,1,-1.0,2011-09-29 19:03:36.513
2011-09-29 12:35:56.505,0.018404907975459572,0.016189301974557167,1,-1.0,2011-09-29 18:05:17.576
2011-09-29 13:50:26.668,0.015197568389057281,0.014788550049523263,1,-1.0,2011-09-29 14:50:35.376
2011-09-29 14:24:12.233,0.015081967213114611,0.013674595876582674,1,-1.0,2011-09-29 17:43:19.318
2011-09-29 14:45:18.785,0.013189712024620492,0.01289381166551317,1,-1.0,2011-09-29 18:54:29.037
2011-09-29 15:48:30.767,-0.01293940047444464,0.011482408972302264,0,1.0,2011-09-30 15:56:57.943
2011-09-29 16:43:33.925,-0.0071614583333340365,0.01089981569869599,0,1.0,2011-09-30 16:47:40.639
2011-09-29 17:43:19.318,0.000875082038940711,0.010129407716105106,0,-1.0,2011-09-30 17:44:56.098
2011-09-29 18:11:50.431,0.0017605633802812992,0.009573783121206837,0,-1.0,2011-09-30 18:25:32.446
2011-09-29 19:33:21.995,0.009698038351333649,0.008786525273784056,1,-1.0,2011-09-30 19:33:14.088
2011-09-29 19:59:18.317,0.010962508221881384,0.009799514221117894,1,-1.0,2011-09-30 13:07:18.478
2011-09-30 06:34:29.287,0.011886418666079202,0.01079455405410391,1,-1.0,2011-09-30 13:49:00.517
2011-09-30 13:07:18.478,0.01085992907801403,0.010222370518082379,1,-1.0,2011-09-30 19:54:00.612
2011-09-30 13:49:00.517,0.012029405212742539,0.010961704022805363,1,-1.0,2011-10-02 22:00:22.610
2011-09-30 14:19:39.807,0.012372956252761691,0.01080294225998662,1,-1.0,2011-09-30 19:38:42.441
2011-09-30 14:48:08.050,0.011323268206038684,0.010180914146202306,1,-1.0,2011-09-30 19:59:29.865
2011-09-30 15:21:25.593,0.009918448313863237,0.00972234468520128,1,-1.0,2011-09-30 19:33:14.088
2011-09-30 17:12:08.229,0.010407440212577557,0.008797999802179374,1,-1.0,2011-09-30 19:50:49.101
2011-09-30 18:25:32.446,0.009553432570540643,0.00892826867264847,1,-1.0,2011-09-30 19:59:58.047
2011-09-30 19:50:49.101,0.006014702606370825,0.008613041986326241,0,-1.0,2011-10-02 22:00:22.610
2011-10-02 22:00:22.610,0.011263798152737259,0.009774794074699975,1,-1.0,2011-10-03 17:01:14.565
2011-10-03 13:43:51.497,0.01193962604190113,0.009211004322100116,1,-1.0,2011-10-03 17:01:14.565
2011-10-03 13:53:38.477,0.011786038077968852,0.009043476069700239,1,-1.0,2011-10-03 17:18:32.571
2011-10-03 14:00:13.035,0.01193962604190113,0.009029605105535656,1,-1.0,2011-10-03 17:01:14.565
2011-10-03 14:16:28.969,0.00982800982800991,0.009442616110056198,1,-1.0,2011-10-03 14:44:18.366
2011-10-03 14:38:33.267,0.015412511332728362,0.009182696629460271,1,-1.0,2011-10-03 17:18:32.571
2011-10-03 15:11:05.194,0.008533572872220896,0.008400975027110414,1,-1.0,2011-10-03 16:49:38.265
2011-10-03 16:33:22.824,0.010199456029011511,0.007605658048526254,1,-1.0,2011-10-03 17:18:32.571
2011-10-03 17:18:32.571,0.009842069123369379,0.0076924331007404995,1,-1.0,2011-10-03 19:59:52.534
2011-10-03 17:39:43.452,0.011504832029452405,0.008153988678213825,1,-1.0,2011-10-03 20:11:51.509
2011-10-03 18:47:23.385,0.009440478931614926,0.008995446778211492,1,-1.0,2011-10-03 23:42:57.396
2011-10-03 19:06:12.379,0.010299839780270048,0.009145173272771687,1,-1.0,2011-10-03 19:59:52.534
2011-10-03 19:49:31.268,0.00981959351450068,0.009068459438892583,1,-1.0,2011-10-03 19:57:44.376
2011-10-03 19:57:44.376,0.011316397228637864,0.009235356944127398,1,-1.0,2011-10-04 08:22:17.409
2011-10-03 20:11:51.509,0.011638733705772175,0.010321028812862473,1,-1.0,2011-10-04 11:59:59.244
2011-10-04 09:29:17.123,-0.024825095915143258,0.011291292774857865,0,-1.0,2011-10-04 19:51:16.433
2011-10-04 13:31:31.762,-0.02919380193128218,0.012847307368694803,0,-1.0,2011-10-04 19:57:02.594
2011-10-04 13:52:57.139,-0.028752546977587,0.013393943961894597,0,-1.0,2011-10-04 19:48:37.114
2011-10-04 14:11:52.349,-0.030316640467100697,0.014047866490780327,0,-1.0,2011-10-04 19:57:02.594
2011-10-04 14:43:19.315,-0.030160857908846816,0.013808328921930466,0,-1.0,2011-10-04 19:58:53.059
2011-10-04 15:09:27.055,0.016779305523187737,0.012862831625627614,1,-1.0,2011-10-04 19:11:45.319
